chapter,title,verse_num,text,topic,prob
13,PEACEFUL LIFE.,71,On having reached enlightenment he will rise up from that place to move forward the faultless wheel and preach the law during an inconceivable number of thousands of kotis of Æons.,3,0.626620889
13,PEACEFUL LIFE.,72,"After having revealed perfect enlightenment and led many kotis of beings to perfect rest, he himself will be extinguished like a lamp when the oil is exhausted. So is that vision.",3,0.9491404891014099
13,PEACEFUL LIFE.,73,"Endless, Mañgughosha, are the advantages which constantly are his who at the end of time shall expound this Sûtra of superior enlightenment that I have perfectly explained.",0,0.6419928073883057
14,ISSUING OF BODHISATTVAS FROM THE GAPS OF THE EARTH.,1,"20, 10, 5, 4, 3, 2, 1 Ganges river; of 1/2, 1/4, 1/6, 1/10, 1/20, 1/50, 1/100, 1/1000, 1/100,000, 1/10,000,000, 1/100 X 10,000,000, 1/1000 X 10,000,000, 1/100 X 1000 X 10,000,000, 1/100 X 1000 X 10,000 X 10,000,000 part of the river Ganges. Much more there were to be found of Bodhisattvas Mahâsattvas having a train of many hundred thousand myriads of kotis of Bodhisattvas; of one koli; of one hundred thousand; of one thousand; Of 500; Of 400; Of 300; Of 200; Of 100; Of 50; Of 40; Of 30; Of 20; Of 10; Of 5, 4, 3, 2. Much more there were to be found of Bodhisattvas Mahâsattvas having one follower. Much more there were to be found of Bodhisattvas Mahâsattvas standing isolated. They cannot be numbered, counted, calculated, compared, known by occult science, the Bodhisattvas Mahâsattvas who emerged from the gaps of the earth to appear in this Saha-world. And after they had successively emerged they went up to the Stûpa of precious substances which stood in the sky, where the Lord Prabhûtaratna, the extinct Tathâgata, was seated along with the Lord Sâkyamuni on the throne. Whereafter they saluted the feet of both Tathâgatas, &c., as well as the images of Tathâgatas produced by the Lord Sâkyamuni from his own body, who all together were seated on thrones at the foot of various jewel trees on every side in all directions, in different worlds. After these Bodhisattvas had many hundred thousand times saluted, and thereon circumambulated the Tathâgatas, &c., from left to right, and celebrated them with various Bodhisattva hymns, they went and kept themselves at a little distance, the joined hands stretched out to honour the Lord Sâkyamuni, the Tathâgata, &c., and the Lord Prabhûtaratna, the Tathâgata, &c.",3,0.5650120973587036
14,ISSUING OF BODHISATTVAS FROM THE GAPS OF THE EARTH.,2,"Does the Lord of the world, the illuminator, feel at ease? Dost thou feel free from bodily disease, O Perfect One?",1,0.9322124123573303
14,ISSUING OF BODHISATTVAS FROM THE GAPS OF THE EARTH.,3,"The creatures, we hope, will be decorous, docile, performing the orders of the Lord of the world, so as to give no trouble.",1,0.918038547
14,ISSUING OF BODHISATTVAS FROM THE GAPS OF THE EARTH.,4,"Excellent, excellent, O great Hero! we are happy to hear that those creatures are decorous, docile, well performing their duty';",0,0.9318732023239136
14,ISSUING OF BODHISATTVAS FROM THE GAPS OF THE EARTH.,5,"And that they listen to thy profound knowledge, O Leader, and that after listening to it they have put trust in it and understand it.",3,0.8979308009147644
14,ISSUING OF BODHISATTVAS FROM THE GAPS OF THE EARTH.,6,"Here are many thousand myriads of kotis of Bodhisattvas, numberless, whom we never saw before; tell us, O supreme of men!",2,0.6322083473205566
14,ISSUING OF BODHISATTVAS FROM THE GAPS OF THE EARTH.,7,Whence and how do these mighty persons come? Whence have they come here under the form of great bodies'?,4,0.8974704146385193
14,ISSUING OF BODHISATTVAS FROM THE GAPS OF THE EARTH.,8,"All are great Seers, wise and strong in memory, whose outward appearance is lovely to see; whence have they come?",0,0.9182736277580261
14,ISSUING OF BODHISATTVAS FROM THE GAPS OF THE EARTH.,9,"And each of those Bodhisattvas, O Lord of the world, has an immense train, like the sands of the Ganges.",3,0.9097427725791931
14,ISSUING OF BODHISATTVAS FROM THE GAPS OF THE EARTH.,10,The train of (each) glorious Bodhisattva is equal to the sands of sixty Ganges in full. All are striving after enlightenment.,3,0.9100537896156311
14,ISSUING OF BODHISATTVAS FROM THE GAPS OF THE EARTH.,11,Of such heroes and mighty possessors of a troop the followers are equal to the sands of sixty Ganges.,3,0.9101186394691467
14,ISSUING OF BODHISATTVAS FROM THE GAPS OF THE EARTH.,12,"There are others, still more numerous, with an unlimited train, like the sands of fifty, forty, and thirty Ganges;",3,0.8965442776679993
14,ISSUING OF BODHISATTVAS FROM THE GAPS OF THE EARTH.,13,"13. Who have a train equal to the (sands of) twenty Ganges. Still more numerous are the mighty sons of Buddha, who have each a train (equal to the sands) of ten, of five Ganges. Whence, O Leader, has such an assembly flocked hither?",3,0.9515514969825745
14,ISSUING OF BODHISATTVAS FROM THE GAPS OF THE EARTH.,14,"There are others who have each a train of pupils and companions equal to the sands of four, three, or two Ganges.",3,0.8846341371536255
14,ISSUING OF BODHISATTVAS FROM THE GAPS OF THE EARTH.,15,There are others more numerous yet; it would be impossible to calculate their number in thousands of kotis of Æons.,0,0.8980587124824524
14,ISSUING OF BODHISATTVAS FROM THE GAPS OF THE EARTH.,16,"(Equal to) a half Ganges, one third, one tenth, one twentieth, is the train of those heroes, those mighty Bodhisattvas.",3,0.9193123579025269
14,ISSUING OF BODHISATTVAS FROM THE GAPS OF THE EARTH.,17,There are yet others who are incalculable; it would be impossible to count them even in hundreds of kotis of Æons.,3,0.8830380439758301
14,ISSUING OF BODHISATTVAS FROM THE GAPS OF THE EARTH.,18,"Many more yet there are, with endless trains; they have in their attendance kotis, and kotis and again kotis, and also half kotis.",3,0.9101042747497559
14,ISSUING OF BODHISATTVAS FROM THE GAPS OF THE EARTH.,19,"Other great Seers again, beyond computation, very wise Bodhisattvas are seen in a respectful posture.",3,0.9084769487380981
14,ISSUING OF BODHISATTVAS FROM THE GAPS OF THE EARTH.,20,"They have a thousand, a hundred, or fifty attendants; in hundreds of kotis of Æons one would not be able to count them.",1,0.8982114791870117
14,ISSUING OF BODHISATTVAS FROM THE GAPS OF THE EARTH.,21,"The suite of (some of these) heroes consists of twenty, of ten, five, four, three, or two; those are countless.",3,0.838732123
14,ISSUING OF BODHISATTVAS FROM THE GAPS OF THE EARTH.,22,"As to those who are walking alone and come to their rest alone, they have now flocked hither in such numbers as to be beyond computation.",0,0.8986858129501343
14,ISSUING OF BODHISATTVAS FROM THE GAPS OF THE EARTH.,23,"Even if one with a magic wand in his hand would try for a number of Æons equal to the sands of the Ganges to count them, he would not reach the term.",3,0.6118241548538208
14,ISSUING OF BODHISATTVAS FROM THE GAPS OF THE EARTH.,24,"Where do all those noble, energetic heroes, those mighty Bodhisattvas, come from?",2,0.8839577436447144
14,ISSUING OF BODHISATTVAS FROM THE GAPS OF THE EARTH.,25,Who has taught them the law (or duty)? and by whom have they been destined to enlightenment? Whose command do they accept? Whose command do they keep?,3,0.9094802737236023
14,ISSUING OF BODHISATTVAS FROM THE GAPS OF THE EARTH.,26,"Bursting forth at all points of the horizon through the whole extent of the earth they emerge, those great Sages endowed with magical faculty and wisdom.",3,0.9420340061187744
14,ISSUING OF BODHISATTVAS FROM THE GAPS OF THE EARTH.,27,"This world on every side is being perforated, O Seer, by the wise Bodhisattvas, who at this time are emerging.",3,0.8977131843566895
14,ISSUING OF BODHISATTVAS FROM THE GAPS OF THE EARTH.,28,"Never before have we seen anything like this. Tell us the name of this world, O Leader.",2,0.8631656765937805
14,ISSUING OF BODHISATTVAS FROM THE GAPS OF THE EARTH.,29,"We have repeatedly roamed in all directions of space, but never saw these Bodhisattvas.",2,0.8839457631111145
14,ISSUING OF BODHISATTVAS FROM THE GAPS OF THE EARTH.,30,"We never saw a single infant of thine, and now, on a sudden, these appear to us. Tell us their history, O Seer.",0,0.9175676703453064
14,ISSUING OF BODHISATTVAS FROM THE GAPS OF THE EARTH.,31,"Hundreds, thousands, ten thousands of Bodhisattvas, all equally filled with curiosity, look up to the highest of men.",3,0.562903643
14,ISSUING OF BODHISATTVAS FROM THE GAPS OF THE EARTH.,32,"Explain to us, O incomparable, great hero,who knowest no bounds, where do these heroes, these wise Bodhisattvas, come from?",2,0.926011324
14,ISSUING OF BODHISATTVAS FROM THE GAPS OF THE EARTH.,33,"Be attentive all, young men of good family; I am to utter an infallible word; refrain from disputing about it, O sages: the science of the Tathâgata is beyond reasoning.",2,0.9450417757034302
14,ISSUING OF BODHISATTVAS FROM THE GAPS OF THE EARTH.,34,"Be all steady and thoughtful; continue attentive all. To-day you will hear a law as yet unknown, the wonder of the Tathâgatas.",1,0.9257083535194397
14,ISSUING OF BODHISATTVAS FROM THE GAPS OF THE EARTH.,35,"Never have any doubt, ye sages, for I shall strengthen you, I am the Leader who speaketh infallible truth, and my knowledge is unlimited.",1,0.9185934066772461
14,ISSUING OF BODHISATTVAS FROM THE GAPS OF THE EARTH.,36,"Profound are the laws known to the Sugata, above reasoning and beyond argumentation. These laws I am going to reveal; ye, hear which and how they are.",4,0.9255541563034058
14,ISSUING OF BODHISATTVAS FROM THE GAPS OF THE EARTH.,37,"These Bodhisattvas, immense, inconceivable and beyond measure, endowed with magic power, wisdom, and learning, have progressed in knowledge for many kotis of Æons.",1,0.9247616529464722
14,ISSUING OF BODHISATTVAS FROM THE GAPS OF THE EARTH.,38,"It is I who have brought them to maturity for enlightenment, and it is in my field that they have their abode; by me alone have they been brought to maturity; these Bodhisattvas are my sons.",1,0.9188379049301147
14,ISSUING OF BODHISATTVAS FROM THE GAPS OF THE EARTH.,39,"All have devoted themselves to a hermit life and are assiduous in shunning places of bustle; they walk detached, these sons of mine, following my precepts in their lofty course.",2,0.9457308650016785
14,ISSUING OF BODHISATTVAS FROM THE GAPS OF THE EARTH.,40,"They dwell in the domain of ether, in the lower portion of the field, those heroes who, unwearied, are striving day and night to attain superior knowledge.",4,0.9455222487449646
14,ISSUING OF BODHISATTVAS FROM THE GAPS OF THE EARTH.,41,"All strenuous, of good memory, unshaken in the immense strength of their intelligence, those serene sages preach the law, all radiant, as being my sons.",2,0.9418458938598633
14,ISSUING OF BODHISATTVAS FROM THE GAPS OF THE EARTH.,42,"Since the time when I reached this superior (or foremost) enlightenment, at the town of Gayâ, at the foot of the tree, and put in motion the allsurpassing wheel of the law, I have brought to maturity all of them for superior enlightenment.",0,0.954728901
14,ISSUING OF BODHISATTVAS FROM THE GAPS OF THE EARTH.,43,"These words I here speak are faultless, really true; believe me, all of you who hear me: verily, I have reached superior enlightenment, and it is by me alone that all have been brought to maturity.",0,0.9371745586395264
14,ISSUING OF BODHISATTVAS FROM THE GAPS OF THE EARTH.,44,"When thou wert born in Kapilavastu, the home of the Sâkyas, thou didst leave it and reach enlightenment at the town of Gayâ. That is a short time ago, O Lord of the world.",0,0.9519854784011841
14,ISSUING OF BODHISATTVAS FROM THE GAPS OF THE EARTH.,45,"And now thou hast so great a crowd of followers, these sages who for many kotis of Æons have fulfilled their duties, stood firm in magic power, unshaken, well disciplined, accomplished in the might of wisdom;",2,0.9515435099601746
14,ISSUING OF BODHISATTVAS FROM THE GAPS OF THE EARTH.,46,"These, who are untainted as the lotus is by water; who to-day have flocked hither after rending the earth, and are standing all with joined hands, respectful and strong in memory, the sons of the Master of the world.",0,0.9546418786048889
14,ISSUING OF BODHISATTVAS FROM THE GAPS OF THE EARTH.,47,"How will these Bodhisattvas believe this great wonder? Expel (all) doubt, tell the cause, and show how the matter reallv is.",4,0.9254840612411499
14,ISSUING OF BODHISATTVAS FROM THE GAPS OF THE EARTH.,48,"It is as if there were some man, a young man with black hair, twenty years old or somewhat more, who presented as his sons some centenarians,",4,0.9324078559875488
14,ISSUING OF BODHISATTVAS FROM THE GAPS OF THE EARTH.,49,"And the latter, covered with wrinkles and grey-haired, declared the (young) man to be their father. But such (a young man) never having sons of such appearance, it would be difficult to believe, O Lord of the world, that they were sons to so young a man.",2,0.9607086777687073
14,ISSUING OF BODHISATTVAS FROM THE GAPS OF THE EARTH.,50,"In the same manner, O Lord, we are unable to conceive how these numerous Bodhisattvas of good memory and excelling in wisdom, who have been well instructed during thousands of kotis of Æons;",0,0.945258379
14,ISSUING OF BODHISATTVAS FROM THE GAPS OF THE EARTH.,51,"Who are firm, of keen intelligence, lovely and agreeable to sight, free from hesitation in the decisions on law, praised by the Leaders of the world;",2,0.9415944218635559
14,ISSUING OF BODHISATTVAS FROM THE GAPS OF THE EARTH.,52,"Who in freedom live in the wood; who unattached in the element of ether constantly display their energy, who are the sons of Sugata striving after this Buddha-ground;",3,0.5097418427467346
14,ISSUING OF BODHISATTVAS FROM THE GAPS OF THE EARTH.,53,How will this be believed when the Leader of the world shall be completely extinct? After hearing it from the Lord's own mouth we shall never more feel any doubt.,3,0.9248916506767273
14,ISSUING OF BODHISATTVAS FROM THE GAPS OF THE EARTH.,54,"May Bodhisattvas never come to grief by having doubt on this head. Grant us, O Lord, a truthful account how these Bodhisattvas have been brought to maturity by thee.",3,0.9409140348434448
15,DURATION OF LIFE OF THE TATHÂGATA.,1,"An inconceivable number of thousands of kotis of Æons, never to be measured, is it since I reached superior (or first) enlightenment and never ceased to teach the law.",0,0.9366205930709839
15,DURATION OF LIFE OF THE TATHÂGATA.,2,"I roused many Bodhisattvas and established them in Buddha-knowledge. I brought myriads of kotis of beings, endless, to full ripeness in many kotis of Æons.",1,0.941539466
15,DURATION OF LIFE OF THE TATHÂGATA.,3,"I show the place of extinction, I reveal to (all) beings a device to educate them, albeit I do not become extinct at the time, and in this very place continue preaching the law.",0,0.9417270421981812
15,DURATION OF LIFE OF THE TATHÂGATA.,4,"There I rule myself as well as all beings, I. But men of perverted minds, in their delusion, do not see me standing there.",3,0.8842703104019165
15,DURATION OF LIFE OF THE TATHÂGATA.,5,"In the opinion that my body is completely extinct, they pay worship, in many ways, to the relics, but me they see not. They feel (however) a certain aspiration by which their mind becomes right.",3,0.941267192
15,DURATION OF LIFE OF THE TATHÂGATA.,6,"When such upright (or pious), mild, and gentle creatures leave off their bodies, then I assemble the crowd of disciples and show myself here on the Gridhrakûta.",4,0.9326924085617065
15,DURATION OF LIFE OF THE TATHÂGATA.,7,"And then I speak thus to them, in this very place: I was not completely extinct at that time; it was but a device of mine, monks; repeatedly am I born in the world of the living.",0,0.9317572712898254
15,DURATION OF LIFE OF THE TATHÂGATA.,8,"Honoured by other beings, I show them my superior enlightenment, but you would not obey my word, unless the Lord of the world enter Nirvâna.",3,0.9258348941802979
15,DURATION OF LIFE OF THE TATHÂGATA.,9,"I see how the creatures are afflicted, but I do not show them my proper being. Let them first have an aspiration to see me; then I will reveal to them the true law.",0,0.9092374444007874
15,DURATION OF LIFE OF THE TATHÂGATA.,10,"Such has always been my firm resolve during an inconceivable number of thousands of kotis of Æons, and I have not left this Gridhrakûta for other abodes.",3,0.9256337881088257
15,DURATION OF LIFE OF THE TATHÂGATA.,11,"And when creatures behold this world and imagine that it is burning, even then my Buddhafield is teeming with gods and men.",0,0.9191456437110901
15,DURATION OF LIFE OF THE TATHÂGATA.,12,"They dispose of manifold amusements, kotis of pleasure gardens, palaces, and aerial cars; (this field) is embellished by hills of gems and by trees abounding with blossoms and fruits.",3,0.7168588042259216
15,DURATION OF LIFE OF THE TATHÂGATA.,13,"And aloft gods are striking musical instruments and pouring a rain of Mandâras by which they are covering me, the disciples and other sages who are striving after enlightenment.",3,0.6031096577644348
15,DURATION OF LIFE OF THE TATHÂGATA.,14,"So is my field here, everlasti.ngly; but others fancy that it is burning; in their view this world is most terrific, wretched, replete with number of woes.",0,0.9376190304756165
15,DURATION OF LIFE OF THE TATHÂGATA.,15,"Ay, many kotis of years they may pass without ever having mentioned my name, the law, or my congregation. That is the fruit of sinful deeds.",2,0.9250895380973816
15,DURATION OF LIFE OF THE TATHÂGATA.,16,"But when mild and gentle beings are born in this world of men, they immediately see me revealing the law, owing to their good works.",4,0.9364063143730164
15,DURATION OF LIFE OF THE TATHÂGATA.,17,"I never speak to them of the infinitude of my action. Therefore, I am, properly, existing since long, and yet declare: The Ginas are rare (or precious).",3,0.9252637028694153
15,DURATION OF LIFE OF THE TATHÂGATA.,18,"Such is the glorious power of my wisdom that knows no limit, and the duration of my life is as long as an endless period; I have acquired it after previously following a due course.",2,0.9455115795135498
15,DURATION OF LIFE OF THE TATHÂGATA.,19,"Feel no doubt concerning it, O sages, and leave off all uncertainty: the word I here pronounce is really true; my word is never false.",1,0.9316908717155457
15,DURATION OF LIFE OF THE TATHÂGATA.,20,"For even as that physician skilled in devices, for the sake of his sons whose notions were perverted, said that he had died although he was still alive, and even as no sensible man, would charge that physician with falsehood;",0,0.9491644501686096
15,DURATION OF LIFE OF THE TATHÂGATA.,21,"So am I the father of the world, the Self born, the Healer, the Protector of all creatures. Knowing them to be perverted, infatuated, and ignorant I teach final rest, myself not being at rest.",3,0.6674548983573914
15,DURATION OF LIFE OF THE TATHÂGATA.,22,"What reason should I have to continually manifest myself? When men become unbelieving, unwise, ignorant, careless, fond of sensual pleasures, and from thoughtlessness run into misfortune,",0,0.9453731179237366
15,DURATION OF LIFE OF THE TATHÂGATA.,23,"Then I, who know the course of the world, declare: I am so and so, (and consider): How can I incline them to enlightenment? how can they become partakers of the Buddha-laws?",3,0.9258941411972046
16,OF PIETY.,1,"Wonderful is the law which the Sugata has expounded, the law we never heard before; how great the majesty of the Leaders is, and how infinite the duration of their life!",3,0.9371843338012695
16,OF PIETY.,2,"And on hearing such a law imparted by the Sugata from face to face, thousands of kotis of creatures, the genuine sons of the Leader of the world, have been pervaded with gladness.",3,0.948766828
16,OF PIETY.,3,"Some have reached the point of supreme enlightenment from whence there is no return, others are standing on the lower stage; some have reached the standpoint of having an unhampered view, and others have obtained thousands of kotis of Dhâranis.",1,0.9542965888977051
16,OF PIETY.,4,"There are others, (as) atoms, who have reached supreme Buddha-knowledge. Some, again, will after eight births become Ginas seeing the infinite.",0,0.6735245585441589
16,OF PIETY.,5,"Among those who hear this law from the Master, some will obtain enlightenment and see the truth after four births, others after three, others after two.",1,0.8981621861457825
16,OF PIETY.,6,"Some among them will become all-knowing after one birth, in the next following existence. Such will be the perfect result of learning the duration of life of the Chief.",1,0.9258047342300415
16,OF PIETY.,7,"Innumerable, countless as the atoms of the eight fields, are the kotis of beings who by hearing this law have conceived the idea of superior enlightenment.",1,0.6349861025810242
16,OF PIETY.,8,"Such is the effect produced by the great Seer, when he reveals this Buddha-state that is endless and has no limit, which is as immense as the element of ether.",2,0.9371829628944397
16,OF PIETY.,9,"Many thousand kotis of angels, Indras, and Brahma-angels, like the sands of the Ganges, have flocked hither from thousands of kotis of distant fields and have poured a rain of Mandairavas.",3,0.9569068551063538
16,OF PIETY.,10,"They move in the sky like birds, and strew fragrant powder of sandal and agallochum, to cover ceremoniously the Chief of Ginas withal.",1,0.9418318867683411
16,OF PIETY.,11,High aloft tymbals without being struck emit sweet sounds; thousands of kotis of white cloth whirl down upon the Chiefs.,1,0.9415575265884399
16,OF PIETY.,12,Thousands of kotis of jewel censers of costly incense move of their own accord on every side to honour the mighty Lord of the world.,3,0.9325118660926819
16,OF PIETY.,13,"Innumerable wise Bodhisattvas hold myriads of kotis of umbrellas, elevated and made of noble jewels, like chaplets, up to the Brahma-world.",2,0.7762410044670105
16,OF PIETY.,14,"The sons of Sugata, in their great joy, have attached beautiful triumphal streamers at the top of the banner staffs in honour of the Leaders whom they celebrate in thousands of stanzas.",3,0.9493885636329651
16,OF PIETY.,15,"Such a marvellous, extraordinary, prodigious, splendid phenomenon, O Leader, is being displayed by all those beings who are gladdened by the exposition of the duration of life (of the Tathâgata).",3,0.9421206116676331
16,OF PIETY.,16,"Grand is the matter now (occurring) in the ten points of space, and (great) the sound raised by the Leaders; thousands of kotis of living beings are refreshed and gifted with virtue for enlightenment.",3,0.9547522664070129
16,OF PIETY.,17,"Let a man who is seeking after this knowledge, superior Buddha-knowledge, undertake to practise in this world the five perfect virtues;",3,0.9370150566101074
16,OF PIETY.,18,"Let him, during eight thousand kotis of complete Æons, continue giving repeated alms to Buddhas and disciples;",0,0.9314872622489929
16,OF PIETY.,19,"Regaling Pratyekabuddhas and kotis of Bodhisattvas by giving meat, food and drink, clothing and lodging;",0,0.9261178970336914
16,OF PIETY.,20,"Let him build on earth refuges and monasteries of sandal-wood, and pleasant convent gardens provided with walks;",2,0.9371464252471924
16,OF PIETY.,21,"Let him after so bestowing gifts, various and diversified, during thousands of kotis of Æons, direct his mind to enlightenment;",0,0.9254534840583801
16,OF PIETY.,22,"Let him then, for the sake of Buddhaknowledge, keep unbroken the pure moral precepts which have been recommended by the perfect Buddhas and acknowledged by the wise;",3,0.9367207884788513
16,OF PIETY.,23,"Let him further develop the virtue of forbearance, be steady in the stage of meekness [i.e. of a monk under training.], be constant, of good memory, and patiently endure many censures;",1,0.6627794504165649
16,OF PIETY.,24,"Let him, moreover, for the sake of Buddha-knowledge, bear the contemptuous words of unbelievers who are rooted in pride;",0,0.926234245
16,OF PIETY.,25,"Let him, always zealous, strenuous, studious, of good memory, without any other pre-occupation in his mind, practise meditation, during kotis of.Æons;",3,0.9416452646255493
16,OF PIETY.,26,"Let him, whether living in the forest or entering upon a vagrant life [i.e. a Yogin, a contemplative mystic.], go about, avoiding sloth and torpor, for kotis of Æons;",3,0.9460081458091736
16,OF PIETY.,27,"Let him as a philosopher, a great philosopher who finds his delight in meditation, in concentration of mind, pass eight thousand kotis of Æons;",3,0.5882688164710999
16,OF PIETY.,28,"Let him energetically pursue enlightenment with the thought of his reaching all-knowingness, and so arrive at the highest degree of meditation;",2,0.9320095777511597
16,OF PIETY.,29,"Then the merit accruing to those who practise the virtues oft described, during thousands of kotis of Æons,",3,0.9186588525772095
16,OF PIETY.,30,"(Is less than that of) a man or a woman who, on hearing the duration of my life, for a single moment believes in it; this merit is endless.",0,0.9252786040306091
16,OF PIETY.,31,"He who renouncing doubt, vacillation, and misgiving shall believe even for a short moment, shall obtain such a reward.",0,0.9184324145317078
16,OF PIETY.,32,"The Bodhisattvas also,who have practised those virtues during kotis of Æons, will not be startled at hearing of this inconceivably long life of mine.",1,0.9254104495048523
16,OF PIETY.,33,They will bow their heads (and think): 'May I also in future become such a one and release kotis of living beings!,3,0.9091256260871887
16,OF PIETY.,34,"'As the Lord Sâkyamuni, the Lion of the Sakya race, after he had occupied his seat on the terrace of enlightenment, raised his lion's roar;",1,0.9375891089439392
16,OF PIETY.,35,"'So may I in future be sitting on the terrace of enlightenment, honoured by all mortals, to teach so long a life!'",2,0.9174392819404602
16,OF PIETY.,36,"Those who are possessed of firmness of intention and have learnt the principles, will understand the mystery and feel no uncertaint.",1,0.9188083410263062
16,OF PIETY.,37,"An immense mass of merit, as I have repeatedly mentioned, shall be his who, after the complete extinction of the Leader of men, shall keep this Sûtra.",0,0.7169137001037598
16,OF PIETY.,38,"He will have paid worship to me, and built Stûpas of relics, made of precious substances, variegated, beautiful, and splendid;",3,0.9263532757759094
16,OF PIETY.,39,"In height coming up to the Brahma-world, with rows of umbrellas, great in circumference gorgeous, and decorated with triumphal streamers;",0,0.9375860691070557
16,OF PIETY.,40,"Resounding with the clear ring of bells, and decorated with silk bands, while jingles moved by the wind form another ornament at (the shrines of) Gina relics.",3,0.9495975375175476
16,OF PIETY.,41,"He will have shown great honour to them by flowers, perfumes, and ointments ; by music, clothes, and the repeated (sound of) tymbals.",3,0.5741387605667114
16,OF PIETY.,42,"He will have sweet musical instruments struck at those relics, and lamps with scented oil kept burning all around.",3,0.4902622699737549
16,OF PIETY.,43,"He who at the period of depravation shall keep and teach this Sûtra, he will have paid me such an infinitely varied worship.",4,0.908526599
16,OF PIETY.,44,"He has built many kotis of excellent monasteries of sandal-wood, with thirty-two pinnacles, and eight terraces high;",0,0.9257663488388062
16,OF PIETY.,45,"Provided with couches, with food hard and soft; furnished with excellent curtains, and having cells by thousands.",4,0.6091452240943909
16,OF PIETY.,46,He has given hermitages and walks embellished by flower-gardens; many elegant objects of various forms and variegated.,4,0.9264773726463318
16,OF PIETY.,47,"He has shown manifold worship to the host of disciples in my presence, he who, after my extinction, shall keep this Sûtra.",1,0.7347743511199951
16,OF PIETY.,48,"Let one be ever so good in disposition, much greater merit will he obtain who shall keep or write this Sûtra.",1,0.9080672860145569
16,OF PIETY.,49,"Let a man cause this to be written and have it well put together in a volume; let him always worship the volume with flowers, garlands, ointments.",3,0.9323717355728149
16,OF PIETY.,50,"Let him constantly place near it a lamp filled with scented oil, along with full-blown lotuses and suitable' oblations of Michelia Champaka.",3,0.9457843899726868
16,OF PIETY.,51,The man who pays such worship to the books will produce a mass of merit which is not to be measured.,3,0.9087033867835999
16,OF PIETY.,52,"Even as there is no measure of the element of ether, in none of the ten directions, so there is no measure of this mass of merit.",4,0.8987725973129272
16,OF PIETY.,53,"How much more will this be the case with one who is patient, meek, devoted, moral, studious, and addicted to meditation;",2,0.7784634828567505
16,OF PIETY.,54,"Who is not irascible, not treacherous, reverential towards the sanctuary, always humble towards monks, not conceited, nor neglectful;",0,0.9104936718940735
16,OF PIETY.,55,"Sensible and wise, not angry when he is asked a question; who, full of compassion for living beings, gives such instruction as suits them.",3,0.5760924220085144
16,OF PIETY.,56,"If there be such a man who (at the same time) keeps this Sûtra, he will possess a mass of merit that cannot be measured.",4,0.9088998436927795
16,OF PIETY.,57,"If one meets such a man as here described, a keeper of this Sûtra, one should do homage to him.",2,0.8839944005012512
16,OF PIETY.,58,"One should present him with divine flowers, cover him with divine clothes, and bow the head to salute his feet, in the conviction of his being a Tathâgata.",4,0.9365265369415283
16,OF PIETY.,59,"And at the sight of such a man one may directly make the reflection that he is going towards the foot of the tree to arrive at superior, blessed enlightenment for the weal of all the world, including the gods.",3,0.7123407125473022
16,OF PIETY.,60,"And wherever such a sage is walking, standing, sitting, or lying down; wherever the hero pronounces were it but a single stanza from this Sûtra;",0,0.9254593253135681
16,OF PIETY.,61,"There one should build a Stûpa for the most high of men, a splendid, beautiful (Stûpa), dedicated to the Lord Buddha, the Chief, and then worship it in manifold ways.",3,0.9457486867904663
16,OF PIETY.,62,"That spot of the earth has been enjoyed by myself; there have I walked myself, and there have I been sitting; where that son of Buddha has stayed, there I am.",2,0.9090572595596313
17,INDICATION OF THE MERITORIOUSNESS OF JOYFUL ACCEPTANCE.,1,"How great will be the merit of him who, after the extinction of the great Hero, shall hear this exalted Sûtra and joyfully accept it?",3,0.9251207709312439
17,INDICATION OF THE MERITORIOUSNESS OF JOYFUL ACCEPTANCE.,2,"part, not the 1/100,000, not the 1/10,000,000 not the 1/1000,000,000 not the 1/1000 x 10,000,000 not the 1/100,000 x 10,000,000, not the 1/100,000 x 10,000 x 10,000,000 part; it admits of no calculation, no counting, no reckoning, no comparison, no approximation, no secret teaching. So immense, incalculable, Agita, is the merit which a person, ranking the fiftieth in the series of the tradition of the law, produces by joyfully accepting, were it but a single stanza, a single word, from this Dharmaparyâya; how much more then (will) he (produce), Agita, who hears this Dharmaparyâya in my presence and then joyfully accepts it? I declare, Agita, that his accumulation of merit shall be even more immense, more incalculable.",3,0.9796112775802612
17,INDICATION OF THE MERITORIOUSNESS OF JOYFUL ACCEPTANCE.,3,"Listen how great the merit is of one who, the fiftieth in the series (of tradition), hears a single stanza from this Sûtra and with placid mind joyfully adopts it.",0,0.9454175233840942
17,INDICATION OF THE MERITORIOUSNESS OF JOYFUL ACCEPTANCE.,4,"Suppose there is a man in the habit of giving alms to myriads of kotis of beings, whom I have herebefore indicated by way of comparison'; all of them he satisfies during eighty years.",1,0.7308645844459534
17,INDICATION OF THE MERITORIOUSNESS OF JOYFUL ACCEPTANCE.,5,"Then seeing that old age has approached for them, that their brow is wrinkled and their head grey (he thinks): Alas, how all beings come to decay! Let me therefore admonish them by (speaking of) the law.",2,0.9547955989837646
17,INDICATION OF THE MERITORIOUSNESS OF JOYFUL ACCEPTANCE.,6,He teaches them the law here on earth and points to the state of Nirvana hereafter. 'All existences' (he says) 'are like a mirage; hasten to become disgusted with all existence.',1,0.941893995
